Id,LinearSVM,NaiveBayes,Random Forest,RBF G=0.02,Average,Prediction
11140,1,1,1,1,1,1
11141,0,1,0,1,0.5,1
11142,1,1,1,1,1,1
11143,1,1,1,1,1,1
11144,1,1,1,1,1,1
11145,1,1,0,1,0.75,1
11146,0,0,0,0,0,0
11147,1,1,1,1,1,1
11148,1,1,1,1,1,1
11149,1,1,1,1,1,1
11150,0,0,0,0,0,0
11151,0,0,0,0,0,0
11152,1,1,1,1,1,1
11153,1,1,1,1,1,1
11154,1,1,1,1,1,1
11155,1,1,1,1,1,1
11156,1,1,1,1,1,1
11157,0,1,0,0,0.25,0
11158,1,1,1,1,1,1
11159,1,1,1,1,1,1
11160,1,1,1,1,1,1
11161,1,1,1,1,1,1
11162,1,1,1,1,1,1
11163,1,1,1,1,1,1
11164,1,1,1,0,0.75,1
11165,0,0,0,0,0,0
11166,0,0,0,0,0,0
11167,1,1,1,1,1,1
11168,0,0,0,0,0,0
11169,0,0,0,0,0,0
11170,0,0,0,1,0.25,0
11171,1,1,0,0,0.5,1
11172,1,1,1,1,1,1
11173,0,0,0,0,0,0
11174,0,0,0,0,0,0
11175,1,1,1,1,1,1
11176,1,1,1,1,1,1
11177,1,1,1,1,1,1
11178,1,1,1,1,1,1
11179,1,1,1,1,1,1
11180,0,0,0,0,0,0
11181,0,0,0,1,0.25,0
11182,0,0,0,0,0,0
11183,1,1,0,1,0.75,1
11184,0,1,0,0,0.25,0
11185,0,0,0,0,0,0
11186,1,1,1,1,1,1
11187,0,0,0,0,0,0
11188,0,0,0,0,0,0
11189,0,0,0,0,0,0
11190,1,1,1,1,1,1
11191,0,0,0,0,0,0
11192,1,1,1,1,1,1
11193,1,1,1,1,1,1
11194,1,1,1,1,1,1
11195,0,0,0,0,0,0
11196,0,1,0,0,0.25,0
11197,0,0,0,1,0.25,0
11198,0,0,0,0,0,0
11199,0,1,0,0,0.25,0
11200,1,1,0,0,0.5,1
11201,1,0,0,0,0.25,0
11202,1,1,1,1,1,1
11203,1,1,1,1,1,1
11204,0,1,0,1,0.5,1
11205,1,1,1,1,1,1
11206,0,0,0,0,0,0
11207,1,1,1,1,1,1
11208,1,1,1,1,1,1
11209,0,0,0,0,0,0
11210,0,1,0,0,0.25,0
11211,1,1,1,1,1,1
11212,0,0,0,0,0,0
11213,1,1,1,1,1,1
11214,1,1,1,1,1,1
11215,0,1,1,1,0.75,1
11216,1,1,1,1,1,1
11217,0,0,0,0,0,0
11218,0,0,0,0,0,0
11219,1,1,0,1,0.75,1
11220,0,0,0,0,0,0
11221,1,1,1,1,1,1
11222,1,1,1,1,1,1
11223,1,1,1,1,1,1
11224,0,0,0,0,0,0
11225,0,0,0,0,0,0
11226,1,1,1,1,1,1
11227,1,1,1,1,1,1
11228,1,1,1,1,1,1
11229,0,0,0,0,0,0
11230,1,1,1,1,1,1
11231,0,0,0,0,0,0
11232,1,1,1,1,1,1
11233,1,1,1,1,1,1
11234,1,1,0,0,0.5,1
11235,0,0,0,0,0,0
11236,0,0,0,0,0,0
11237,0,0,0,0,0,0
11238,1,1,1,1,1,1
11239,0,0,0,0,0,0
11240,0,0,0,0,0,0
11241,1,1,1,1,1,1
11242,1,1,1,1,1,1
11243,1,1,0,0,0.5,1
11244,0,0,0,0,0,0
11245,1,1,1,1,1,1
11246,1,1,1,1,1,1
11247,1,1,1,0,0.75,1
11248,1,1,1,1,1,1
11249,0,1,0,0,0.25,0
11250,1,1,1,1,1,1
11251,0,0,0,0,0,0
11252,1,1,1,1,1,1
11253,0,1,0,0,0.25,0
11254,0,1,1,0,0.5,1
11255,1,1,1,1,1,1
11256,1,1,1,1,1,1
11257,1,1,0,0,0.5,1
11258,1,1,1,1,1,1
11259,0,0,0,0,0,0
11260,0,0,1,0,0.25,0
11261,1,1,1,1,1,1
11262,1,1,1,1,1,1
11263,1,1,1,1,1,1
11264,1,1,1,1,1,1
11265,1,1,1,1,1,1
11266,1,1,1,1,1,1
11267,0,1,0,0,0.25,0
11268,1,1,0,1,0.75,1
11269,0,0,0,0,0,0
11270,0,0,0,0,0,0
11271,0,0,0,0,0,0
11272,0,0,0,0,0,0
11273,1,1,0,1,0.75,1
11274,0,0,0,0,0,0
11275,1,1,1,1,1,1
11276,1,1,1,1,1,1
11277,1,1,1,1,1,1
11278,1,1,1,1,1,1
11279,0,0,0,0,0,0
11280,0,0,0,0,0,0
11281,1,1,1,1,1,1
11282,0,0,0,0,0,0
11283,0,0,0,0,0,0
11284,0,0,0,0,0,0
11285,0,0,0,0,0,0
11286,0,0,0,0,0,0
11287,1,1,1,1,1,1
11288,0,0,0,0,0,0
11289,0,1,0,0,0.25,0
11290,0,1,0,0,0.25,0
11291,0,0,0,0,0,0
11292,1,1,1,1,1,1
11293,1,1,1,1,1,1
11294,0,0,0,0,0,0
11295,1,1,1,1,1,1
11296,0,0,0,0,0,0
11297,0,0,0,0,0,0
11298,1,1,1,1,1,1
11299,0,0,0,0,0,0
11300,0,0,0,0,0,0
11301,1,1,0,0,0.5,1
11302,1,1,1,1,1,1
11303,0,0,0,0,0,0
11304,1,1,1,1,1,1
11305,1,1,1,1,1,1
11306,1,1,1,1,1,1
11307,1,1,1,1,1,1
11308,0,0,0,0,0,0
11309,1,1,1,1,1,1
11310,0,0,0,0,0,0
11311,0,0,0,0,0,0
11312,0,0,0,0,0,0
11313,0,0,0,0,0,0
11314,0,0,0,0,0,0
11315,0,1,0,1,0.5,1
11316,1,1,1,1,1,1
11317,1,1,1,1,1,1
11318,1,1,1,1,1,1
11319,1,1,0,0,0.5,1
11320,1,1,1,1,1,1
11321,1,1,1,1,1,1
11322,1,1,1,1,1,1
11323,0,1,1,0,0.5,1
11324,1,1,1,1,1,1
11325,1,1,1,1,1,1
11326,1,1,1,1,1,1
11327,0,0,0,0,0,0
11328,0,0,0,0,0,0
11329,0,0,0,0,0,0
11330,0,0,0,0,0,0
11331,0,0,0,0,0,0
11332,0,0,0,0,0,0
11333,0,0,0,0,0,0
11334,0,0,0,0,0,0
11335,0,0,0,0,0,0
11336,0,0,0,0,0,0
11337,0,1,0,0,0.25,0
11338,1,1,1,1,1,1
11339,1,1,1,1,1,1
11340,0,0,0,0,0,0
11341,0,0,0,0,0,0
11342,1,1,1,1,1,1
11343,1,1,1,1,1,1
11344,0,0,0,0,0,0
11345,0,0,0,0,0,0
11346,1,1,1,1,1,1
11347,1,1,1,1,1,1
11348,1,1,0,1,0.75,1
11349,1,1,1,1,1,1
11350,1,1,1,1,1,1
11351,0,0,0,0,0,0
11352,1,1,1,1,1,1
11353,0,0,0,0,0,0
11354,1,1,1,1,1,1
11355,0,0,0,0,0,0
11356,1,1,1,1,1,1
11357,0,0,0,0,0,0
11358,1,1,1,1,1,1
11359,1,1,1,0,0.75,1
11360,0,1,0,0,0.25,0
11361,1,1,1,1,1,1
11362,1,1,1,1,1,1
11363,1,1,1,1,1,1
11364,1,1,1,1,1,1
11365,0,0,0,0,0,0
11366,1,1,1,1,1,1
11367,0,0,0,0,0,0
11368,0,0,0,0,0,0
11369,0,0,0,0,0,0
11370,0,1,0,1,0.5,1
11371,0,0,0,0,0,0
11372,0,0,0,0,0,0
11373,0,0,0,0,0,0
11374,1,1,1,1,1,1
11375,0,0,0,0,0,0
11376,1,1,1,1,1,1
11377,0,1,0,0,0.25,0
11378,0,0,0,0,0,0
11379,1,1,1,1,1,1
11380,1,1,1,1,1,1
11381,1,1,1,1,1,1
11382,1,1,1,1,1,1
11383,1,1,1,1,1,1
11384,0,0,0,0,0,0
11385,1,1,1,1,1,1
11386,0,0,0,0,0,0
11387,0,1,0,0,0.25,0
11388,0,0,0,0,0,0
11389,0,0,0,0,0,0
11390,0,0,0,0,0,0
11391,0,0,0,0,0,0
11392,1,0,0,1,0.5,1
11393,0,0,0,0,0,0
11394,0,0,0,0,0,0
11395,1,1,1,1,1,1
11396,0,0,0,0,0,0
11397,1,1,1,1,1,1
11398,0,1,0,0,0.25,0
11399,0,0,0,0,0,0
11400,1,1,1,1,1,1
11401,1,1,1,1,1,1
11402,0,0,0,0,0,0
11403,1,1,1,1,1,1
11404,1,1,1,1,1,1
11405,1,1,1,1,1,1
11406,1,1,1,1,1,1
11407,0,0,0,0,0,0
11408,0,0,0,0,0,0
11409,0,0,0,0,0,0
11410,0,0,0,0,0,0
11411,1,1,0,0,0.5,1
11412,1,1,1,0,0.75,1
11413,1,1,1,1,1,1
11414,1,1,0,0,0.5,1
11415,1,1,1,1,1,1
11416,0,0,0,0,0,0
11417,0,0,0,0,0,0
11418,0,0,0,0,0,0
11419,0,0,0,0,0,0
11420,0,1,0,0,0.25,0
11421,0,1,0,0,0.25,0
11422,1,1,1,1,1,1
11423,1,1,1,1,1,1
11424,1,1,1,1,1,1
11425,0,0,0,0,0,0
11426,0,0,0,0,0,0
11427,0,0,0,1,0.25,0
11428,1,1,1,1,1,1
11429,1,1,1,1,1,1
11430,0,1,0,0,0.25,0
11431,1,1,1,1,1,1
11432,0,0,0,0,0,0
11433,1,1,1,1,1,1
11434,1,1,1,1,1,1
11435,1,1,1,1,1,1
11436,1,1,1,1,1,1
11437,0,0,0,0,0,0
11438,0,1,0,0,0.25,0
11439,1,1,0,0,0.5,1
11440,1,1,1,1,1,1
11441,1,1,1,0,0.75,1
11442,0,0,0,0,0,0
11443,0,1,0,0,0.25,0
11444,1,1,1,1,1,1
11445,1,1,1,1,1,1
11446,1,1,1,1,1,1
11447,1,1,1,1,1,1
11448,0,1,0,0,0.25,0
11449,1,1,1,1,1,1
11450,0,1,0,0,0.25,0
11451,0,0,0,0,0,0
11452,1,1,1,1,1,1
11453,0,0,0,0,0,0
11454,0,0,0,0,0,0
11455,0,0,0,0,0,0
11456,0,0,0,0,0,0
11457,0,0,0,0,0,0
11458,1,1,0,1,0.75,1
11459,1,1,1,1,1,1
11460,1,1,1,1,1,1
11461,1,1,1,1,1,1
11462,1,1,1,1,1,1
11463,0,0,0,0,0,0
11464,0,0,0,0,0,0
11465,1,1,1,1,1,1
11466,1,1,1,1,1,1
11467,1,1,1,1,1,1
11468,1,1,1,1,1,1
11469,0,1,0,0,0.25,0
11470,1,1,1,1,1,1
11471,0,0,0,0,0,0
11472,1,1,1,1,1,1
11473,1,1,0,1,0.75,1
11474,1,1,1,1,1,1
11475,1,1,1,1,1,1
11476,0,0,0,0,0,0
11477,0,0,0,0,0,0
11478,0,0,0,0,0,0
11479,0,0,0,0,0,0
11480,0,0,0,0,0,0
11481,1,0,0,0,0.25,0
11482,0,0,0,1,0.25,0
11483,1,1,1,1,1,1
11484,0,0,0,0,0,0
11485,1,1,1,1,1,1
11486,1,1,1,1,1,1
11487,1,1,1,0,0.75,1
11488,1,1,1,1,1,1
11489,1,1,1,1,1,1
11490,0,0,0,0,0,0
11491,0,0,0,0,0,0
11492,1,1,1,1,1,1
11493,0,1,0,0,0.25,0
11494,0,1,0,0,0.25,0
11495,1,1,1,1,1,1
11496,0,0,0,0,0,0
11497,1,1,0,0,0.5,1
11498,1,1,0,0,0.5,1
11499,0,0,0,0,0,0
11500,1,1,0,1,0.75,1
11501,0,0,0,0,0,0
11502,0,1,1,0,0.5,1
11503,0,0,0,0,0,0
11504,1,1,1,1,1,1
11505,1,1,0,0,0.5,1
11506,1,1,0,1,0.75,1
11507,0,0,0,0,0,0
11508,0,0,0,0,0,0
11509,0,0,0,0,0,0
11510,1,1,1,1,1,1
11511,1,1,1,1,1,1
11512,1,1,1,1,1,1
11513,1,1,1,1,1,1
11514,0,0,0,0,0,0
11515,0,0,0,0,0,0
11516,1,1,1,1,1,1
11517,1,1,1,1,1,1
11518,0,1,1,1,0.75,1
11519,1,1,1,1,1,1
11520,0,0,0,0,0,0
11521,1,1,1,1,1,1
11522,0,0,0,0,0,0
11523,1,1,1,1,1,1
11524,0,0,0,0,0,0
11525,1,1,1,1,1,1
11526,1,1,1,1,1,1
11527,1,1,1,1,1,1
11528,1,1,1,1,1,1
11529,1,1,1,1,1,1
11530,1,1,1,1,1,1
11531,0,0,0,0,0,0
11532,0,0,0,0,0,0
11533,0,0,0,0,0,0
11534,0,0,0,0,0,0
11535,0,0,0,0,0,0
11536,0,0,0,0,0,0
11537,0,0,0,0,0,0
11538,1,1,1,1,1,1
11539,1,1,1,1,1,1
11540,0,1,0,0,0.25,0
11541,1,1,1,1,1,1
11542,0,1,1,0,0.5,1
11543,0,0,0,0,0,0
11544,0,0,0,0,0,0
11545,1,1,0,0,0.5,1
11546,0,1,1,1,0.75,1
11547,0,0,0,0,0,0
11548,1,1,1,1,1,1
11549,1,0,0,0,0.25,0
11550,1,1,1,1,1,1
11551,1,1,1,1,1,1
11552,0,0,0,0,0,0
11553,1,1,1,1,1,1
11554,1,1,1,0,0.75,1
11555,0,1,0,0,0.25,0
11556,1,1,1,1,1,1
11557,0,1,0,0,0.25,0
11558,1,1,1,1,1,1
11559,0,1,0,0,0.25,0
11560,1,1,1,1,1,1
11561,0,0,0,0,0,0
11562,0,1,0,0,0.25,0
11563,1,1,1,1,1,1
11564,0,0,1,1,0.5,1
11565,1,1,1,1,1,1
11566,0,1,1,0,0.5,1
11567,0,0,0,0,0,0
11568,0,0,0,0,0,0
11569,1,1,1,1,1,1
11570,0,1,0,0,0.25,0
11571,1,1,1,1,1,1
11572,1,1,1,1,1,1
11573,0,0,0,0,0,0
11574,0,0,0,0,0,0
11575,1,1,1,0,0.75,1
11576,1,1,1,1,1,1
11577,0,0,0,1,0.25,0
11578,1,0,1,0,0.5,1
11579,1,1,0,1,0.75,1
11580,0,0,0,0,0,0
11581,1,1,1,1,1,1
11582,1,1,1,1,1,1
11583,1,1,1,1,1,1
11584,1,1,1,1,1,1
11585,1,1,1,1,1,1
11586,1,1,0,0,0.5,1
11587,0,0,0,0,0,0
11588,0,0,0,0,0,0
11589,1,1,1,1,1,1
11590,1,1,1,0,0.75,1
11591,1,1,1,1,1,1
11592,0,1,0,0,0.25,0
11593,1,1,1,1,1,1
11594,0,1,1,1,0.75,1
11595,1,1,1,1,1,1
11596,1,1,1,1,1,1
11597,1,1,1,1,1,1
11598,1,1,1,1,1,1
11599,0,1,0,0,0.25,0
11600,0,0,0,0,0,0
11601,0,0,0,0,0,0
11602,1,1,1,1,1,1
11603,0,0,0,0,0,0
11604,1,1,1,1,1,1
11605,1,0,0,0,0.25,0
11606,1,1,1,1,1,1
11607,1,1,1,0,0.75,1
11608,1,1,1,0,0.75,1
11609,1,1,1,1,1,1
11610,0,0,0,0,0,0
11611,1,1,1,1,1,1
11612,0,0,0,0,0,0
11613,0,0,0,0,0,0
11614,1,1,0,1,0.75,1
11615,1,1,1,1,1,1
11616,1,1,1,1,1,1
11617,0,0,0,0,0,0
11618,1,1,1,1,1,1
11619,1,1,1,1,1,1
11620,1,1,1,1,1,1
11621,0,0,0,1,0.25,0
11622,1,1,1,1,1,1
11623,0,0,0,0,0,0
11624,1,1,1,1,1,1
11625,0,1,1,1,0.75,1
11626,1,1,1,1,1,1
11627,0,0,0,0,0,0
11628,1,1,1,1,1,1
11629,0,0,0,0,0,0
11630,0,0,0,0,0,0
11631,1,1,1,1,1,1
11632,1,1,1,1,1,1
11633,0,1,0,0,0.25,0
11634,0,0,0,0,0,0
11635,0,0,0,0,0,0
11636,1,1,1,1,1,1
11637,1,1,1,1,1,1
11638,1,1,1,1,1,1
11639,0,0,0,0,0,0
11640,1,1,1,1,1,1
11641,1,1,0,0,0.5,1
11642,1,1,1,1,1,1
11643,1,1,1,1,1,1
11644,0,0,0,0,0,0
11645,1,1,1,1,1,1
11646,1,1,1,1,1,1
11647,0,0,0,0,0,0
11648,1,1,1,1,1,1
11649,1,1,1,1,1,1
11650,1,1,1,1,1,1
11651,1,1,1,1,1,1
11652,1,1,1,1,1,1
11653,1,1,1,1,1,1
11654,1,1,1,1,1,1
11655,1,1,1,1,1,1
11656,0,0,0,0,0,0
11657,1,1,1,1,1,1
11658,0,0,0,0,0,0
11659,0,0,0,0,0,0
11660,1,1,1,1,1,1
11661,0,0,0,0,0,0
11662,1,1,1,1,1,1
11663,1,1,1,1,1,1
11664,0,0,0,0,0,0
11665,1,1,1,1,1,1
11666,0,0,0,0,0,0
11667,0,0,0,0,0,0
11668,0,0,0,0,0,0
11669,1,1,1,1,1,1
11670,1,1,1,1,1,1
11671,0,0,0,0,0,0
11672,1,1,1,1,1,1
11673,1,1,1,1,1,1
11674,0,0,0,0,0,0
11675,0,0,0,0,0,0
11676,0,0,0,0,0,0
11677,0,0,0,0,0,0
11678,1,1,1,1,1,1
11679,1,1,1,1,1,1
11680,0,0,0,0,0,0
11681,0,0,0,0,0,0
11682,1,1,1,1,1,1
11683,1,1,1,1,1,1
11684,1,1,1,1,1,1
11685,1,1,1,1,1,1
11686,1,1,1,1,1,1
11687,1,1,0,1,0.75,1
11688,0,0,0,0,0,0
11689,0,0,0,0,0,0
11690,1,1,1,1,1,1
11691,1,1,1,1,1,1
11692,1,1,1,1,1,1
11693,0,1,0,0,0.25,0
11694,1,1,1,1,1,1
11695,0,1,0,0,0.25,0
11696,0,0,0,0,0,0
11697,1,1,1,0,0.75,1
11698,1,1,0,1,0.75,1
11699,1,1,1,1,1,1
11700,1,1,1,1,1,1
11701,1,1,1,1,1,1
11702,0,0,0,0,0,0
11703,0,0,0,0,0,0
11704,0,0,0,0,0,0
11705,0,1,0,0,0.25,0
11706,1,1,1,1,1,1
11707,0,0,0,0,0,0
11708,0,0,0,0,0,0
11709,0,0,0,0,0,0
11710,1,1,1,1,1,1
11711,0,0,0,1,0.25,0
11712,0,0,0,0,0,0
11713,0,0,0,0,0,0
11714,1,1,0,1,0.75,1
11715,1,1,1,1,1,1
11716,1,1,1,0,0.75,1
11717,0,0,0,0,0,0
11718,1,0,1,1,0.75,1
11719,1,1,1,0,0.75,1
11720,1,1,1,1,1,1
11721,0,0,0,0,0,0
11722,1,1,1,1,1,1
11723,1,1,1,1,1,1
11724,0,0,0,0,0,0
11725,1,1,1,1,1,1
11726,1,1,1,1,1,1
11727,0,1,0,0,0.25,0
11728,0,0,0,0,0,0
11729,1,1,1,1,1,1
11730,0,0,0,0,0,0
11731,0,0,0,0,0,0
11732,1,1,1,1,1,1
11733,1,1,1,1,1,1
11734,0,0,0,0,0,0
11735,0,0,0,0,0,0
11736,1,1,1,1,1,1
11737,0,0,0,0,0,0
11738,1,1,1,1,1,1
11739,1,1,1,1,1,1
11740,0,0,0,0,0,0
11741,1,0,1,1,0.75,1
11742,1,1,1,1,1,1
11743,0,0,0,0,0,0
11744,1,1,1,1,1,1
11745,1,1,1,1,1,1
11746,0,0,0,0,0,0
11747,1,0,1,1,0.75,1
11748,0,0,0,0,0,0
11749,0,0,0,0,0,0
11750,1,1,1,1,1,1
11751,1,0,0,0,0.25,0
11752,0,0,0,0,0,0
11753,1,1,1,1,1,1
11754,0,0,0,0,0,0
11755,0,1,1,0,0.5,1
11756,1,1,1,1,1,1
11757,1,1,1,1,1,1
11758,1,1,1,1,1,1
11759,0,0,0,0,0,0
11760,1,1,1,1,1,1
11761,0,0,0,0,0,0
11762,1,1,0,1,0.75,1
11763,0,0,0,0,0,0
11764,1,1,1,1,1,1
11765,0,1,0,1,0.5,1
11766,0,0,0,1,0.25,0
11767,0,0,0,0,0,0
11768,1,1,1,1,1,1
11769,0,0,0,0,0,0
11770,0,0,0,0,0,0
11771,1,1,1,1,1,1
11772,0,0,0,0,0,0
11773,1,1,1,1,1,1
11774,1,1,1,1,1,1
11775,1,1,1,1,1,1
11776,0,0,0,0,0,0
11777,1,0,0,1,0.5,1
11778,1,1,1,1,1,1
11779,1,1,1,1,1,1
11780,1,1,1,1,1,1
11781,1,1,1,1,1,1
11782,1,1,0,1,0.75,1
11783,1,1,1,1,1,1
11784,0,0,0,0,0,0
11785,0,0,0,0,0,0
11786,1,1,1,1,1,1
11787,0,0,0,0,0,0
11788,0,0,0,0,0,0
11789,1,1,1,0,0.75,1
11790,1,1,1,1,1,1
11791,1,0,0,0,0.25,0
11792,1,1,1,1,1,1
11793,1,1,1,1,1,1
11794,0,0,0,0,0,0
11795,1,1,0,1,0.75,1
11796,1,1,1,1,1,1
11797,1,1,1,1,1,1
11798,0,0,0,0,0,0
11799,0,0,0,1,0.25,0
11800,1,1,1,0,0.75,1
11801,0,0,0,0,0,0
11802,0,0,0,0,0,0
11803,0,1,0,1,0.5,1
11804,1,1,1,1,1,1
11805,0,0,0,0,0,0
11806,1,1,1,1,1,1
11807,0,0,0,0,0,0
11808,1,1,1,1,1,1
11809,1,1,1,1,1,1
11810,1,1,0,1,0.75,1
11811,1,1,0,1,0.75,1
11812,1,1,0,0,0.5,1
11813,1,1,1,1,1,1
11814,1,1,1,1,1,1
11815,0,1,0,0,0.25,0
11816,1,1,1,1,1,1
11817,0,0,0,0,0,0
11818,1,1,1,1,1,1
11819,0,1,1,0,0.5,1
11820,1,1,1,1,1,1
11821,0,0,0,0,0,0
11822,0,1,0,0,0.25,0
11823,1,1,1,1,1,1
11824,1,1,1,1,1,1
11825,1,1,1,1,1,1
11826,0,0,0,0,0,0
11827,0,0,0,0,0,0
11828,0,0,0,0,0,0
11829,1,1,1,1,1,1
11830,1,1,1,1,1,1
11831,0,0,0,0,0,0
11832,0,0,0,0,0,0
11833,1,1,1,1,1,1
11834,0,0,0,0,0,0
11835,1,1,0,0,0.5,1
11836,1,1,1,1,1,1
11837,0,0,0,0,0,0
11838,1,1,1,1,1,1
11839,0,0,0,0,0,0
11840,1,0,0,0,0.25,0
11841,0,0,0,0,0,0
11842,1,1,1,1,1,1
11843,1,1,1,1,1,1
11844,0,0,0,0,0,0
11845,0,0,0,0,0,0
11846,1,1,0,1,0.75,1
11847,0,0,0,0,0,0
11848,1,1,1,1,1,1
11849,0,0,0,0,0,0
11850,0,0,0,0,0,0
11851,1,1,1,1,1,1
11852,1,1,1,1,1,1
11853,1,1,1,1,1,1
11854,0,0,0,0,0,0
11855,0,0,0,0,0,0
11856,1,1,1,1,1,1
11857,1,1,1,1,1,1
11858,1,1,1,1,1,1
11859,1,1,1,1,1,1
11860,0,0,0,0,0,0
11861,0,1,0,0,0.25,0
11862,0,1,0,0,0.25,0
11863,1,0,0,0,0.25,0
11864,1,1,1,1,1,1
11865,0,0,0,0,0,0
11866,1,1,1,1,1,1
11867,0,1,1,0,0.5,1
11868,0,1,0,0,0.25,0
11869,1,1,1,1,1,1
11870,0,0,0,0,0,0
11871,1,1,1,1,1,1
11872,1,1,1,1,1,1
11873,0,0,0,1,0.25,0
11874,0,0,0,0,0,0
11875,1,1,1,1,1,1
11876,1,0,0,0,0.25,0
11877,1,1,1,1,1,1
11878,1,1,1,1,1,1
11879,0,0,0,0,0,0
11880,0,0,0,0,0,0
11881,1,1,1,1,1,1
11882,1,1,1,1,1,1
11883,1,1,1,1,1,1
11884,1,1,1,1,1,1
11885,1,1,1,1,1,1
11886,1,1,1,1,1,1
11887,1,1,1,1,1,1
11888,0,0,1,1,0.5,1
11889,1,1,0,1,0.75,1
11890,1,1,1,1,1,1
11891,1,1,1,1,1,1
11892,0,0,0,0,0,0
11893,0,0,0,0,0,0
11894,0,1,1,0,0.5,1
11895,0,0,0,0,0,0
11896,1,0,1,1,0.75,1
11897,1,1,1,1,1,1
11898,1,1,1,1,1,1
11899,0,0,0,0,0,0
11900,0,0,0,0,0,0
11901,0,0,0,0,0,0
11902,0,0,1,0,0.25,0
11903,0,1,0,0,0.25,0
11904,1,1,1,1,1,1
11905,0,0,0,0,0,0
11906,0,1,0,0,0.25,0
11907,0,0,0,0,0,0
11908,0,0,0,0,0,0
11909,1,1,1,1,1,1
11910,1,1,1,1,1,1
11911,1,1,1,1,1,1
11912,0,0,0,0,0,0
11913,0,0,0,0,0,0
11914,1,1,1,1,1,1
11915,1,1,1,1,1,1
11916,0,0,0,0,0,0
11917,0,1,0,1,0.5,1
11918,1,1,1,0,0.75,1
11919,0,0,0,0,0,0
11920,1,1,1,1,1,1
11921,1,1,1,1,1,1
11922,0,0,0,0,0,0
11923,1,1,1,1,1,1
11924,0,0,0,0,0,0
11925,0,1,1,1,0.75,1
11926,0,0,0,0,0,0
11927,1,1,1,1,1,1
11928,0,1,0,1,0.5,1
11929,0,0,0,0,0,0
11930,1,1,1,1,1,1
11931,1,1,1,1,1,1
11932,0,0,0,0,0,0
11933,0,0,0,0,0,0
11934,1,1,1,1,1,1
11935,0,0,0,0,0,0
11936,1,1,1,1,1,1
11937,0,1,1,1,0.75,1
11938,0,1,0,0,0.25,0
11939,0,0,0,0,0,0
11940,1,1,1,1,1,1
11941,0,0,0,0,0,0
11942,1,1,1,1,1,1
11943,1,1,1,1,1,1
11944,0,0,0,1,0.25,0
11945,0,0,0,0,0,0
11946,1,1,1,1,1,1
11947,1,1,1,1,1,1
11948,0,0,0,0,0,0
11949,1,1,1,1,1,1
11950,0,1,1,0,0.5,1
11951,1,1,1,1,1,1
11952,0,0,1,0,0.25,0
11953,0,0,0,0,0,0
11954,1,1,1,1,1,1
11955,0,0,0,0,0,0
11956,1,1,1,1,1,1
11957,1,1,1,1,1,1
11958,1,1,1,1,1,1
11959,0,0,0,0,0,0
11960,0,0,0,0,0,0
11961,0,0,0,0,0,0
11962,0,0,0,0,0,0
11963,1,1,1,1,1,1
11964,1,1,1,1,1,1
11965,1,1,1,1,1,1
11966,1,1,1,1,1,1
11967,0,0,0,0,0,0
11968,0,1,1,0,0.5,1
11969,1,1,1,1,1,1
11970,0,0,0,0,0,0
11971,1,1,1,1,1,1
11972,1,1,1,1,1,1
11973,1,1,1,1,1,1
11974,0,0,0,0,0,0
11975,1,1,1,1,1,1
11976,1,1,1,1,1,1
11977,1,1,1,1,1,1
11978,1,1,1,1,1,1
11979,0,0,0,0,0,0
11980,1,1,1,1,1,1
11981,0,1,0,0,0.25,0
11982,1,1,1,1,1,1
11983,0,0,0,0,0,0
11984,1,0,0,0,0.25,0
11985,1,1,1,1,1,1
11986,0,0,0,0,0,0
11987,0,0,0,0,0,0
11988,1,1,1,1,1,1
11989,1,0,1,1,0.75,1
11990,1,1,1,1,1,1
11991,1,1,1,1,1,1
11992,1,1,1,1,1,1
11993,1,1,1,1,1,1
11994,1,1,1,1,1,1
11995,1,1,0,0,0.5,1
11996,1,1,1,1,1,1
11997,1,1,0,0,0.5,1
11998,1,0,1,0,0.5,1
11999,1,1,1,1,1,1
12000,0,0,0,0,0,0
12001,0,0,0,0,0,0
12002,0,0,0,0,0,0
12003,0,0,0,0,0,0
12004,0,0,0,0,0,0
12005,0,0,0,0,0,0
12006,1,1,1,1,1,1
12007,1,1,1,1,1,1
12008,1,1,1,0,0.75,1
12009,0,0,0,0,0,0
12010,0,0,0,0,0,0
12011,0,0,0,0,0,0
12012,1,1,1,1,1,1
12013,0,0,0,0,0,0
12014,1,1,1,1,1,1
12015,1,1,1,1,1,1
12016,1,1,1,1,1,1
12017,1,1,1,1,1,1
12018,1,1,1,1,1,1
12019,1,1,1,1,1,1
12020,1,1,1,1,1,1
12021,1,1,1,1,1,1
12022,1,1,1,1,1,1
12023,0,0,0,0,0,0
12024,1,1,1,1,1,1
12025,1,1,0,1,0.75,1
12026,1,1,1,1,1,1
12027,1,1,1,1,1,1
12028,1,1,1,1,1,1
12029,0,1,0,0,0.25,0
12030,1,1,1,0,0.75,1
12031,0,0,0,0,0,0
12032,0,0,0,0,0,0
12033,0,1,0,1,0.5,1
12034,0,0,0,0,0,0
12035,0,0,0,0,0,0
12036,0,1,0,0,0.25,0
12037,1,1,1,1,1,1
12038,0,0,0,0,0,0
12039,1,1,1,1,1,1
12040,0,0,0,0,0,0
12041,1,0,0,0,0.25,0
12042,1,1,1,0,0.75,1
12043,1,1,1,1,1,1
12044,1,1,1,1,1,1
12045,0,0,0,0,0,0
12046,0,0,0,0,0,0
